appl_id,subproject_id,faculty_name,rush_dept,pi_full_name,pi_match_type,is_contact_pi,fiscal_year,project_num,core_project_num,activity_code,agency,award_amount,is_active,project_title,organization,project_start_date,project_end_date
11135387,,Zoe Arvanitakis,Neurological Sciences,Zoe  Arvanitakis,exact_first_last,true,2025,5R01AG074549-03,R01AG074549,R01,NIA,1073896,true,The role of blood and brain 5-hydroxymethylcytosine in linking vascular risk factors to ADRD in older White and Black persons,RUSH UNIVERSITY MEDICAL CENTER,2021-08-15T00:00:00,2026-07-31T00:00:00
11167809,,Melissa Lamar,Psychiatry & Behavioral Sciences,Melissa  Lamar,exact_first_last,true,2025,5R01AG076143-04,R01AG076143,R01,NIA,652396,true,"Favorable cardiovascular health, connectome integrity, and ADRD clinical outcomes and pathologic underpinnings in a diverse cohort.",RUSH UNIVERSITY MEDICAL CENTER,2022-08-01T00:00:00,2027-07-31T00:00:00
10765614,,Melissa Lamar,Psychiatry & Behavioral Sciences,Melissa  Lamar,exact_first_last,true,2025,5R01AG062711-05,R01AG062711,R01,NIA,636801,true,Culturally relevant contributors to cognitive and MRI changes in older Latinos,RUSH UNIVERSITY MEDICAL CENTER,2020-01-01T00:00:00,2026-11-30T00:00:00
11035212,,,,Xian-Ming  Chen,unmatched,true,2025,5R21AI177188-02,R21AI177188,R21,NIAID,191575,true,m6A methylation of IRGM transcripts in epithelial-Cryptosporidium interactions,RUSH UNIVERSITY MEDICAL CENTER,2024-02-14T00:00:00,2026-12-31T00:00:00
11131219,,Carl Maki,Anatomy & Cell Biology,Carl G Maki,exact_first_last,true,2025,5R01CA285743-02,R01CA285743,R01,NCI,340215,true,Synthetic lethal targeting of KRAS/KEAP1 co-mutant non-small cell lung cancer,RUSH UNIVERSITY MEDICAL CENTER,2024-07-03T00:00:00,2029-06-30T00:00:00
11134717,,Neelum T. Aggarwal,Neurological Sciences,NEELUM T. AGGARWAL,exact_first_last,true,2025,5R01AG062637-05,R01AG062637,R01,NIA,2917850,true,MIND DIET AND DEMENTIA PREVENTION IN ISCHEMIC STROKE PATIENTS,RUSH UNIVERSITY MEDICAL CENTER,2020-09-01T00:00:00,2027-05-31T00:00:00
11034088,,Rachel E. Miller,Internal Medicine,Rachel Elizabeth Miller,exact_first_last,true,2025,5R01AR077019-05,R01AR077019,R01,NIAMS,335247,true,The Role of Mechanosensation Pathways in Osteoarthritis Joint Damage and Pain,RUSH UNIVERSITY MEDICAL CENTER,2021-04-02T00:00:00,2026-08-31T00:00:00
11060358,,Elizabeth B. Lynch,Family & Preventive Medicine,ELIZABETH B LYNCH,exact_first_last,true,2025,1U01AG094351-01,U01AG094351,U01,NIA,785943,false,VITAL: Vital Investments To Advance Life expectancy,RUSH UNIVERSITY MEDICAL CENTER,2025-01-01T00:00:00,2029-12-31T00:00:00
11047967,,Amanda R. Mathew,Family & Preventive Medicine,Amanda R Mathew,exact_first_last,true,2025,1R01HL173120-01A1,R01HL173120,R01,NHLBI,725088,false,Optimizing Effectiveness and Implementation of COPD Self-Management Treatment,RUSH UNIVERSITY MEDICAL CENTER,2025-03-15T00:00:00,2029-11-30T00:00:00
11088930,,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2025,5R01AG022018-16,R01AG022018,R01,NIA,2241456,true,Racial Differences in Late-Life Cognitive decline and risk of Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2004-09-30T00:00:00,2027-05-31T00:00:00
11166511,,Christopher G. Goetz,Neurological Sciences,Christopher G. Goetz,exact_first_last,false,2025,5U01DK140923-02,U01DK140923,U01,NIDDK,712359,true,The Bidirectional Gut-Microbiota-Brain Axis in Parkinson’s disease: integrating mechanistic biomarkers of disease severity and progression,RUSH UNIVERSITY MEDICAL CENTER,2024-08-15T00:00:00,2029-06-30T00:00:00
11166511,,Ali Keshavarzian,Internal Medicine,ALI  KESHAVARZIAN,exact_first_last,true,2025,5U01DK140923-02,U01DK140923,U01,NIDDK,712359,true,The Bidirectional Gut-Microbiota-Brain Axis in Parkinson’s disease: integrating mechanistic biomarkers of disease severity and progression,RUSH UNIVERSITY MEDICAL CENTER,2024-08-15T00:00:00,2029-06-30T00:00:00
11166511,,,,Amol  Sharma,unmatched,false,2025,5U01DK140923-02,U01DK140923,U01,NIDDK,712359,true,The Bidirectional Gut-Microbiota-Brain Axis in Parkinson’s disease: integrating mechanistic biomarkers of disease severity and progression,RUSH UNIVERSITY MEDICAL CENTER,2024-08-15T00:00:00,2029-06-30T00:00:00
11181636,,Puja Agarwal,Internal Medicine,Puja  Agarwal,exact_first_last,true,2025,5R01AG085483-02,R01AG085483,R01,NIA,755455,true,"Dietary factors, neuroinflammation, plasma neurodegenerative biomarkers and Alzheimer’s disease in diverse cohorts",RUSH UNIVERSITY MEDICAL CENTER,2024-09-15T00:00:00,2029-06-30T00:00:00
11195081,,Konstantinos Arfanakis,Diagnostic Radiology & Nuclear Medicine,Konstantinos  Arfanakis,exact_first_last,true,2025,5U01NS100599-09,U01NS100599,U01,NINDS,1138042,true,Longitudinal validation of cerebral small vessel disease biomarkers in diverse community-based older adults without dementia,RUSH UNIVERSITY MEDICAL CENTER,2021-09-29T00:00:00,2026-07-31T00:00:00
11195081,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,false,2025,5U01NS100599-09,U01NS100599,U01,NINDS,1138042,true,Longitudinal validation of cerebral small vessel disease biomarkers in diverse community-based older adults without dementia,RUSH UNIVERSITY MEDICAL CENTER,2021-09-29T00:00:00,2026-07-31T00:00:00
11205667,,Tricia Johnson,College of Health Sciences,TRICIA J. JOHNSON,exact_first_last,false,2025,1R01HD119178-01,R01HD119178,R01,NICHD,632928,true,"Neurodevelopmental, Health, and Economic Outcomes at Preschool Age in Former Very Preterm Infants Randomized to An Economic Intervention to Support Mother's Own Milk",RUSH UNIVERSITY MEDICAL CENTER,2025-09-10T00:00:00,2030-05-31T00:00:00
11205667,,Aloka L. Patel,Pediatrics,Aloka Lahoti Patel,exact_first_last,true,2025,1R01HD119178-01,R01HD119178,R01,NICHD,632928,true,"Neurodevelopmental, Health, and Economic Outcomes at Preschool Age in Former Very Preterm Infants Randomized to An Economic Intervention to Support Mother's Own Milk",RUSH UNIVERSITY MEDICAL CENTER,2025-09-10T00:00:00,2030-05-31T00:00:00
11092784,,Yanling Wang,Neurological Sciences,Yanling  Wang,exact_first_last,true,2025,5R01AG079223-04,R01AG079223,R01,NIA,716020,true,Investigating the Effect of APOE Alleles on Neuro-Immunity of Human Brain Borders in Normal Aging and Alzheimer's Disease Using Single-Cell Multi-Omics and In Vitro Organoids,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-05-31T00:00:00
11384675,,Francine Grodstein,Internal Medicine,FRANCINE  GRODSTEIN,exact_first_last,true,2025,3U01AG084547-02S2,U01AG084547,U01,NIA,423087,true,Mexican Teachers Cohort Study: Genetics and Cognitive Function,RUSH UNIVERSITY MEDICAL CENTER,2024-09-30T00:00:00,2029-08-31T00:00:00
11384675,,,,Martin  Lajous,unmatched,false,2025,3U01AG084547-02S2,U01AG084547,U01,NIA,423087,true,Mexican Teachers Cohort Study: Genetics and Cognitive Function,RUSH UNIVERSITY MEDICAL CENTER,2024-09-30T00:00:00,2029-08-31T00:00:00
11126511,,,,Elizabeth Mara Berry-Kravis,unmatched,true,2025,5U01DD001298-05,U01DD001298,U01,NCBDDD,800000,true,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
11126511,,,,Craig  Erickson,unmatched,false,2025,5U01DD001298-05,U01DD001298,U01,NCBDDD,800000,true,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
11126511,,,,Nicole Renee Tartaglia,unmatched,false,2025,5U01DD001298-05,U01DD001298,U01,NCBDDD,800000,true,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-08-31T00:00:00
11166430,,Amanda R. Mathew,Family & Preventive Medicine,Amanda R Mathew,exact_first_last,true,2025,5R01HL160656-04,R01HL160656,R01,NHLBI,654894,true,A Mechanistic Test of Treatment Strategies to Foster Practice Quitting,RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-07-31T00:00:00
11139464,7930,,,Crystal M. Glover,unmatched,true,2025,5P30AG072975-05,P30AG072975,P30,NIA,160140,true,"Core E: Outreach, Recruitment, and Engagement Core",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
11139467,7931,Konstantinos Arfanakis,Diagnostic Radiology & Nuclear Medicine,Konstantinos  Arfanakis,exact_first_last,true,2025,5P30AG072975-05,P30AG072975,P30,NIA,313998,true,Core F: Biomarker/Neuroimaging Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
11139468,7932,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2025,5P30AG072975-05,P30AG072975,P30,NIA,706500,true,Core H: Religious Orders Study Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
11139471,7933,David X. Marquez,College of Nursing,DAVID X MARQUEZ,exact_first_last,true,2025,5P30AG072975-05,P30AG072975,P30,NIA,460192,true,Core I: Latino Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
11139624,,,,Lyle  McKinnon,unmatched,false,2025,5R01AI177005-03,R01AI177005,R01,NIAID,288282,true,The Clinical History of Rectal and Urethral STIs among MSM: characterizing microbiome host immune interactions for diagnostic and vaccine advances,RUSH UNIVERSITY MEDICAL CENTER,2023-08-18T00:00:00,2028-07-31T00:00:00
11139624,,Supriya D. Mehta,Internal Medicine,Supriya Dinesh Mehta,exact_first_last,true,2025,5R01AI177005-03,R01AI177005,R01,NIAID,288282,true,The Clinical History of Rectal and Urethral STIs among MSM: characterizing microbiome host immune interactions for diagnostic and vaccine advances,RUSH UNIVERSITY MEDICAL CENTER,2023-08-18T00:00:00,2028-07-31T00:00:00
11401631,,,,Lyle  McKinnon,unmatched,false,2025,3R01AI177005-03S1,R01AI177005,R01,NIAID,138853,true,The Clinical History of Rectal and Urethral STIs among MSM: characterizing microbiome host immune interactions for diagnostic and vaccine advances,RUSH UNIVERSITY MEDICAL CENTER,2025-08-01T00:00:00,2028-07-31T00:00:00
11401631,,Supriya D. Mehta,Internal Medicine,Supriya Dinesh Mehta,exact_first_last,true,2025,3R01AI177005-03S1,R01AI177005,R01,NIAID,138853,true,The Clinical History of Rectal and Urethral STIs among MSM: characterizing microbiome host immune interactions for diagnostic and vaccine advances,RUSH UNIVERSITY MEDICAL CENTER,2025-08-01T00:00:00,2028-07-31T00:00:00
10993136,,Sumant S. Chugh,Internal Medicine,Sumant Singh Chugh,exact_first_last,true,2025,5R01DK137919-02,R01DK137919,R01,NIDDK,594447,false,Recombinant hANGPTL4 and CKD,RUSH UNIVERSITY MEDICAL CENTER,2023-12-01T00:00:00,2027-11-30T00:00:00
10993136,,Lionel C. Clement,Internal Medicine,Lionel Claudius Clement,exact_first_last,false,2025,5R01DK137919-02,R01DK137919,R01,NIDDK,594447,false,Recombinant hANGPTL4 and CKD,RUSH UNIVERSITY MEDICAL CENTER,2023-12-01T00:00:00,2027-11-30T00:00:00
11006300,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2025,5R01AG033678-14,R01AG033678,R01,NIA,707154,true,Epidemiologic Study of Decision Making in Preclinical Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2009-09-15T00:00:00,2027-12-31T00:00:00
11042181,,,,Xian-Ming  Chen,unmatched,true,2025,5R01AI116323-10,R01AI116323,R01,NIAID,419146,true,Molecular basis of intestinal cryptosporidiosis,RUSH UNIVERSITY MEDICAL CENTER,2015-02-04T00:00:00,2027-02-28T00:00:00
11123175,,Frank C. Ko,Anatomy & Cell Biology,Frank  Ko,exact_first_last,true,2025,5K01AR077679-05,K01AR077679,K01,NIAMS,119529,true,Role of periostin expressing cells in intramembranous bone regeneration,RUSH UNIVERSITY MEDICAL CENTER,2021-07-01T00:00:00,2026-06-30T00:00:00
11084935,,,,Joao Filipe  Inacio Mamede,unmatched,true,2025,1R01MH139377-01,R01MH139377,R01,NIMH,678674,false,Role Of Innate Immunity to NeuroHIV in the cART Era,RUSH UNIVERSITY MEDICAL CENTER,2025-01-15T00:00:00,2029-10-31T00:00:00
11088149,,,,Lena  Al-Harthi,unmatched,true,2025,5R01DA055497-04,R01DA055497,R01,NIDA,510119,true,Human/Animal Brain Chimera in drugs of abuse and HIV,RUSH UNIVERSITY MEDICAL CENTER,2022-08-15T00:00:00,2027-05-31T00:00:00
11110451,,,,Anne-Marie  Malfait,unmatched,true,2025,5R01AR060364-13,R01AR060364,R01,NIAMS,534402,true,Molecular Pathways of Pain Generation in Osteoarthritis,RUSH UNIVERSITY MEDICAL CENTER,2011-02-01T00:00:00,2026-06-30T00:00:00
10999416,,,,ASHLEY I BUSH,unmatched,false,2025,5R01AG054057-05,R01AG054057,R01,NIA,575769,false,Neuropathologic-Epidemiological Study of Metallomics and Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2016-09-01T00:00:00,2026-12-31T00:00:00
10999416,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2025,5R01AG054057-05,R01AG054057,R01,NIA,575769,false,Neuropathologic-Epidemiological Study of Metallomics and Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2016-09-01T00:00:00,2026-12-31T00:00:00
11014398,,Thomas DeCoursey,Physiology & Biophysics,THOMAS E DECOURSEY,exact_first_last,true,2025,5R35GM151963-02,R35GM151963,R35,NIGMS,434500,false,"Control Mechanisms of Human Voltage Gated Proton Channels, hHv1",RUSH UNIVERSITY MEDICAL CENTER,2024-02-01T00:00:00,2029-01-31T00:00:00
11059066,,Melissa M. Crane,Family & Preventive Medicine,Melissa Marie Crane,exact_first_last,true,2025,5R03DK139135-02,R03DK139135,R03,NIDDK,118500,true,Leveraging discrete choice experiments to increase participant diversity in future clinical trials,RUSH UNIVERSITY MEDICAL CENTER,2024-04-01T00:00:00,2026-09-30T00:00:00
11032817,,Aron Buchman,Neurological Sciences,ARON S BUCHMAN,exact_first_last,true,2025,5R01AG075728-04,R01AG075728,R01,NIA,1367799,false,Identifying resilience proteins in key motor tissues that drive motor and cognitive decline and offset the negative effects of ADRD pathologies within and outside the brain,RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-01-31T00:00:00
11159809,,Sarah H. Ailey,College of Nursing,Sarah Herrink Ailey,exact_first_last,true,2025,5R01HD116320-02,R01HD116320,R01,NICHD,479090,true,End Diagnostic Overshadowing: Addressing Ableism in the Healthcare Context,RUSH UNIVERSITY MEDICAL CENTER,2024-08-01T00:00:00,2029-07-31T00:00:00
11171403,,Bradley M. Appelhans,Family & Preventive Medicine,Bradley M. Appelhans,exact_first_last,true,2025,5R01HL156622-04,R01HL156622,R01,NHLBI,650992,true,"Stress, race, and cognitive mediators of SES-related disparities in behavioral obesity treatment outcomes",RUSH UNIVERSITY MEDICAL CENTER,2022-07-01T00:00:00,2027-06-30T00:00:00
11170620,9279,,,RICHARD J MILLER,unmatched,true,2025,5P30AR079206-05,P30AR079206,P30,NIAMS,251638,true,Neurobiology Core C,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
11170613,,,,Anne-Marie  Malfait,unmatched,true,2025,5P30AR079206-05,P30AR079206,P30,NIAMS,681562,true,Chicago Center on Musculoskeletal Pain (C-COMP) (Overall Application),RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
11139456,7927,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2025,5P30AG072975-05,P30AG072975,P30,NIA,380254,true,Core B: Clinical Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
11399651,,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2025,3R01AG075927-03S1,R01AG075927,R01,NIA,679014,true,Whole Genome Sequencing and Admixture Analyses of Neuropathologic Traits in Diverse Cohorts in USA and Brazil,RUSH UNIVERSITY MEDICAL CENTER,2023-08-15T00:00:00,2028-07-31T00:00:00
11400568,,Supriya D. Mehta,Internal Medicine,Supriya Dinesh Mehta,exact_first_last,true,2025,3R01AI170564-04S1,R01AI170564,R01,NIAID,139891,true,Single arm trial of menstrual cups among economically vulnerable women to reduce Bacterial vaginosis and STIs through reduced harmful sexual and menstrual practices,RUSH UNIVERSITY MEDICAL CENTER,2025-08-01T00:00:00,2027-07-31T00:00:00
11398004,,,,Kristin R Krueger,unmatched,false,2025,4UH3AG083289-03,UH3AG083289,UH3,NIA,1055665,true,A Population-Based Risk Study of Alzheimer’s Disease,RUSH UNIVERSITY MEDICAL CENTER,2023-09-15T00:00:00,2028-08-31T00:00:00
11398004,,Kumar B. Rajan,Internal Medicine,Kumar B. Rajan,exact_first_last,true,2025,4UH3AG083289-03,UH3AG083289,UH3,NIA,1055665,true,A Population-Based Risk Study of Alzheimer’s Disease,RUSH UNIVERSITY MEDICAL CENTER,2023-09-15T00:00:00,2028-08-31T00:00:00
11364824,,,,Joao Filipe  Inacio Mamede,unmatched,true,2025,4R33DA058348-03,R33DA058348,R33,NIDA,733223,true,Molecular Pathways of Innate Immunity and Substance Abuse in NeuroHIV,RUSH UNIVERSITY MEDICAL CENTER,2023-09-30T00:00:00,2028-07-31T00:00:00
11062413,,Kyle J. Popovich,Internal Medicine,Kyle Jeanne Popovich,exact_first_last,true,2025,5R01AI146079-06,R01AI146079,R01,NIAID,318051,true,A multi-level genomic and spatial analysis of MRSA transmission,RUSH UNIVERSITY MEDICAL CENTER,2020-03-11T00:00:00,2027-02-28T00:00:00
11132843,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2025,5R01AG034374-14,R01AG034374,R01,NIA,878179,false,Characterizing the Behavior Profile of Healthy Cognitive Aging,RUSH UNIVERSITY MEDICAL CENTER,2009-08-15T00:00:00,2027-04-30T00:00:00
11059195,,,,Lena  Al-Harthi,unmatched,true,2025,5T32GM139785-05,T32GM139785,T32,NIGMS,369542,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2025-04-30T00:00:00
11059195,,,,GABRIELLA  CS-SZABO,unmatched,false,2025,5T32GM139785-05,T32GM139785,T32,NIGMS,369542,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2025-04-30T00:00:00
11059195,,,,Giselle  Sandi,unmatched,false,2025,5T32GM139785-05,T32GM139785,T32,NIGMS,369542,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2025-04-30T00:00:00
11070358,,,,DEBORAH A HALL,ambiguous_first_last,true,2025,5R01NS125294-04,R01NS125294,R01,NINDS,628158,false,"Racial Disparities in Parkinson Disease- Clinical Phenotype, Management and Genetics",RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-03-31T00:00:00
11070358,,,,LISA M. SHULMAN,unmatched,false,2025,5R01NS125294-04,R01NS125294,R01,NINDS,628158,false,"Racial Disparities in Parkinson Disease- Clinical Phenotype, Management and Genetics",RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-03-31T00:00:00
11133356,,Shahram Oveisgharan,Neurological Sciences,Shahram  Oveisgharan,exact_first_last,true,2025,1R01AG088643-01A1,R01AG088643,R01,NIA,666394,false,Molecular mechanisms linking cerebrovascular disease pathologies to AD/ADRD in older adults,RUSH UNIVERSITY MEDICAL CENTER,2025-07-01T00:00:00,2030-04-30T00:00:00
11142977,,Francine Grodstein,Internal Medicine,FRANCINE  GRODSTEIN,exact_first_last,true,2025,5R01AG069904-04,R01AG069904,R01,NIA,854832,false,A Novel Epigenetic Clock for Brain Aging,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2027-04-30T00:00:00
11142977,,,,Bernardo  Lemos,unmatched,false,2025,5R01AG069904-04,R01AG069904,R01,NIA,854832,false,A Novel Epigenetic Clock for Brain Aging,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2027-04-30T00:00:00
11093563,,John L. Hamilton,Orthopedic Surgery,John L Hamilton,exact_first_last,true,2025,5R21AR084167-02,R21AR084167,R21,NIAMS,202303,true,Use of Bacterial Biofilm Disrupting Antibodies to Prevent and Treat Periprosthetic Joint Infection,RUSH UNIVERSITY MEDICAL CENTER,2024-05-22T00:00:00,2027-04-30T00:00:00
11093563,,Markus A. Wimmer,Orthopedic Surgery,Markus Anton Wimmer,exact_first_last,false,2025,5R21AR084167-02,R21AR084167,R21,NIAMS,202303,true,Use of Bacterial Biofilm Disrupting Antibodies to Prevent and Treat Periprosthetic Joint Infection,RUSH UNIVERSITY MEDICAL CENTER,2024-05-22T00:00:00,2027-04-30T00:00:00
11044997,,Bryan D. James,Internal Medicine,Bryan David James,exact_first_last,true,2025,5R01AG072559-04,R01AG072559,R01,NIA,567291,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
11044997,,,,Melinda C Power,unmatched,false,2025,5R01AG072559-04,R01AG072559,R01,NIA,567291,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
11057604,,,,Thomas Levin Geiser Andersen,unmatched,false,2025,5R01AR080118-03,R01AR080118,R01,NIAMS,353132,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
11057604,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2025,5R01AR080118-03,R01AR080118,R01,NIAMS,353132,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
11057604,,,,Joseph Michael Wallace,unmatched,false,2025,5R01AR080118-03,R01AR080118,R01,NIAMS,353132,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
11132828,,Tricia Johnson,College of Health Sciences,TRICIA J. JOHNSON,exact_first_last,false,2025,5R01HD107348-04,R01HD107348,R01,NICHD,506911,true,"Early Childhood Neurodevelopmental, Economic and Nutritional Outcomes among Former Very Low Birth Weight Infants from the Reducing Disparity in Mother's Own Milk (ReDiMOM) Trial",RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-05-31T00:00:00
11132828,,Aloka L. Patel,Pediatrics,Aloka Lahoti Patel,exact_first_last,true,2025,5R01HD107348-04,R01HD107348,R01,NICHD,506911,true,"Early Childhood Neurodevelopmental, Economic and Nutritional Outcomes among Former Very Low Birth Weight Infants from the Reducing Disparity in Mother's Own Milk (ReDiMOM) Trial",RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-05-31T00:00:00
10773053,,Bryan D. James,Internal Medicine,Bryan David James,exact_first_last,true,2024,5R01AG072559-03,R01AG072559,R01,NIA,575478,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
10773053,,,,Melinda C Power,unmatched,false,2024,5R01AG072559-03,R01AG072559,R01,NIA,575478,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
10761799,,,,ASHLEY I BUSH,unmatched,false,2024,5R01AG054057-04,R01AG054057,R01,NIA,597000,false,Neuropathologic-Epidemiological Study of Metallomics and Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2016-09-01T00:00:00,2026-12-31T00:00:00
10761799,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2024,5R01AG054057-04,R01AG054057,R01,NIA,597000,false,Neuropathologic-Epidemiological Study of Metallomics and Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2016-09-01T00:00:00,2026-12-31T00:00:00
10774287,,Rachel E. Miller,Internal Medicine,Rachel Elizabeth Miller,exact_first_last,true,2024,5R01AR077019-04,R01AR077019,R01,NIAMS,335247,false,The Role of Mechanosensation Pathways in Osteoarthritis Joint Damage and Pain,RUSH UNIVERSITY MEDICAL CENTER,2021-04-02T00:00:00,2026-02-28T00:00:00
